Order_ID,Order_Date,Origin_Port,Carrier,TPT,Service_Level,Ship_Ahead_Days,Ship_Late_Days,Customer,Product_ID,Plant_Code,Destination_Port,Unit_Quantity,Weight_KG
ORD1431226.4,2023-04-16,PORT05,V003_CARRIER,7,DTD,4,5,CUST_0175,PROD_1700610,PLANT19,PORT09,38897,6241.35
ORD1431227.6,2023-06-18,PORT02,V014_CARRIER,7,DTD,3,4,CUST_0134,PROD_1700017,PLANT04,PORT09,47974,18224.34
ORD1431228.3,2023-07-26,PORT03,V005_CARRIER,7,CRF,4,4,CUST_0077,PROD_1701435,PLANT15,PORT09,16838,4423.35
ORD1431229.9,2023-08-17,PORT05,V003_CARRIER,13,EXW,1,5,CUST_0102,PROD_1701110,PLANT19,PORT09,34357,12306.92
ORD1431230.9,2024-07-27,PORT07,V001_CARRIER,10,DTP,4,0,CUST_0013,PROD_1700477,PLANT11,PORT09,43627,13877.11
ORD1431231.1,2023-04-23,PORT07,V002_CARRIER,13,DTD,3,0,CUST_0066,PROD_1700872,PLANT19,PORT09,20953,6780.35
ORD1431232.1,2022-04-20,PORT04,V006_CARRIER,3,DTD,5,4,CUST_0014,PROD_1701114,PLANT18,PORT09,36839,16945.78
ORD1431233.5,2022-06-16,PORT05,V014_CARRIER,11,DTD,5,4,CUST_0157,PROD_1701852,PLANT16,PORT09,10268,5128.61
ORD1431234.6,2024-01-22,PORT04,V002_CARRIER,12,DTD,1,2,CUST_0054,PROD_1701725,PLANT09,PORT09,48416,6632.89
ORD1431235.2,2024-08-10,PORT04,V013_CARRIER,7,DTP,4,2,CUST_0028,PROD_1701742,PLANT02,PORT09,46420,20035.19
ORD1431236.3,2023-03-23,PORT01,V005_CARRIER,7,DTD,2,0,CUST_0012,PROD_1700284,PLANT05,PORT09,6509,2827.64
ORD1431237.4,2022-10-31,PORT08,V012_CARRIER,3,DTP,3,3,CUST_0142,PROD_1701793,PLANT17,PORT09,12727,641.85
ORD1431238.4,2023-07-16,PORT05,V012_CARRIER,13,DTP,0,4,CUST_0143,PROD_1701253,PLANT19,PORT09,38779,4115.97
ORD1431239.8,2022-01-27,PORT07,V003_CARRIER,2,CRF,7,0,CUST_0110,PROD_1700466,PLANT08,PORT09,18839,9209.36
ORD1431240.1,2022-04-12,PORT03,V006_CARRIER,4,DTP,2,1,CUST_0090,PROD_1701073,PLANT15,PORT09,22626,6372.05
ORD1431241.7,2024-02-13,PORT06,V004_CARRIER,14,DTD,2,1,CUST_0027,PROD_1700828,PLANT08,PORT09,27560,8825.1
ORD1431242.6,2024-09-09,PORT05,V014_CARRIER,4,DTP,6,5,CUST_0136,PROD_1701388,PLANT16,PORT09,7128,2816.27
ORD1431243.7,2022-12-01,PORT05,V010_CARRIER,4,EXW,0,4,CUST_0131,PROD_1700854,PLANT12,PORT09,36608,6271.6
ORD1431244.2,2022-06-22,PORT06,V009_CARRIER,12,DTP,1,5,CUST_0083,PROD_1700242,PLANT13,PORT09,7290,1710.54
ORD1431245.5,2022-09-09,PORT06,V013_CARRIER,2,DTD,5,4,CUST_0004,PROD_1700864,PLANT01,PORT09,18729,9057.26
ORD1431246.4,2024-11-28,PORT07,V010_CARRIER,6,DTD,5,3,CUST_0200,PROD_1701388,PLANT16,PORT09,45630,19654.99
ORD1431247.6,2022-09-06,PORT07,V006_CARRIER,7,DTP,6,3,CUST_0059,PROD_1701912,PLANT11,PORT09,1594,480.31
ORD1431248.9,2024-04-10,PORT06,V003_CARRIER,2,DTP,7,0,CUST_0143,PROD_1700839,PLANT13,PORT09,8009,2386.78
ORD1431249.4,2024-12-10,PORT06,V008_CARRIER,2,DTP,7,5,CUST_0168,PROD_1701215,PLANT20,PORT09,24961,3937.5
ORD1431250.1,2022-12-26,PORT02,V010_CARRIER,2,CRF,2,2,CUST_0112,PROD_1700630,PLANT20,PORT09,7322,289.45
ORD1431251.9,2023-01-07,PORT07,V014_CARRIER,7,EXW,6,1,CUST_0131,PROD_1701285,PLANT16,PORT09,32809,15030.56
ORD1431252.5,2023-12-16,PORT07,V008_CARRIER,4,DTP,1,3,CUST_0102,PROD_1700153,PLANT08,PORT09,19297,9276.09
ORD1431253.3,2023-08-24,PORT01,V001_CARRIER,1,EXW,3,1,CUST_0182,PROD_1701635,PLANT05,PORT09,19926,7531.49
ORD1431254.8,2023-10-29,PORT04,V009_CARRIER,5,CRF,7,3,CUST_0133,PROD_1700131,PLANT04,PORT09,29357,9964.46
ORD1431255.7,2024-02-14,PORT02,V012_CARRIER,4,CRF,1,4,CUST_0115,PROD_1700350,PLANT03,PORT09,32470,1522.81
ORD1431256.2,2024-12-16,PORT02,V002_CARRIER,13,EXW,5,0,CUST_0163,PROD_1701258,PLANT03,PORT09,19850,5403.89
ORD1431257.1,2022-11-02,PORT06,V006_CARRIER,10,DTD,6,5,CUST_0095,PROD_1701680,PLANT13,PORT09,9125,3593.35
ORD1431258.2,2023-11-09,PORT05,V013_CARRIER,9,EXW,5,4,CUST_0122,PROD_1700065,PLANT20,PORT09,49303,23223.78
ORD1431259.5,2024-07-06,PORT05,V008_CARRIER,10,DTD,4,4,CUST_0175,PROD_1700565,PLANT16,PORT09,3354,398.92
ORD1431260.2,2022-05-31,PORT02,V001_CARRIER,6,DTD,7,2,CUST_0161,PROD_1701097,PLANT14,PORT09,49430,21550.13
ORD1431261.5,2024-05-27,PORT05,V014_CARRIER,4,CRF,6,5,CUST_0094,PROD_1700169,PLANT16,PORT09,49782,17030.6
ORD1431262.6,2022-09-10,PORT02,V008_CARRIER,2,EXW,2,4,CUST_0050,PROD_1700913,PLANT12,PORT09,5099,175.37
ORD1431263.4,2024-09-06,PORT01,V003_CARRIER,12,DTP,7,0,CUST_0052,PROD_1700207,PLANT18,PORT09,25178,3129.97
ORD1431264.7,2023-11-06,PORT06,V002_CARRIER,1,DTD,5,1,CUST_0125,PROD_1700889,PLANT19,PORT09,32549,9274.39
ORD1431265.5,2023-05-29,PORT07,V002_CARRIER,5,DTD,7,2,CUST_0173,PROD_1700666,PLANT11,PORT09,13375,1768.52
ORD1431266.5,2023-01-21,PORT02,V015_CARRIER,13,DTP,1,2,CUST_0036,PROD_1701884,PLANT03,PORT09,23112,1708.53
ORD1431267.6,2024-12-11,PORT01,V009_CARRIER,14,CRF,3,4,CUST_0113,PROD_1700626,PLANT07,PORT09,32077,8541.09
ORD1431268.5,2023-01-29,PORT01,V001_CARRIER,11,DTD,2,4,CUST_0029,PROD_1700879,PLANT07,PORT09,19710,5308.93
ORD1431269.2,2023-04-04,PORT06,V008_CARRIER,0,CRF,7,0,CUST_0020,PROD_1700783,PLANT13,PORT09,49594,327.35
ORD1431270.8,2023-07-16,PORT02,V005_CARRIER,11,EXW,5,2,CUST_0115,PROD_1700194,PLANT09,PORT09,14319,4426.06
ORD1431271.9,2023-07-08,PORT03,V008_CARRIER,8,DTP,2,0,CUST_0135,PROD_1701440,PLANT15,PORT09,16162,2077.49
ORD1431272.8,2023-08-05,PORT06,V012_CARRIER,12,DTD,3,5,CUST_0156,PROD_1701704,PLANT19,PORT09,22277,9564.67
ORD1431273.4,2024-04-10,PORT04,V007_CARRIER,3,EXW,4,3,CUST_0159,PROD_1700186,PLANT04,PORT09,21281,8419.83
ORD1431274.5,2023-10-13,PORT07,V002_CARRIER,7,DTP,0,4,CUST_0042,PROD_1701344,PLANT11,PORT09,19100,1012.63
ORD1431275.3,2022-01-29,PORT02,V015_CARRIER,7,DTD,4,5,CUST_0032,PROD_1701070,PLANT15,PORT09,31746,13750.93
ORD1431276.5,2022-07-23,PORT06,V002_CARRIER,12,DTP,3,4,CUST_0189,PROD_1700860,PLANT08,PORT09,27917,12444.4
ORD1431277.3,2022-11-12,PORT06,V004_CARRIER,12,EXW,1,2,CUST_0034,PROD_1700068,PLANT13,PORT09,49816,19313.8
ORD1431278.8,2022-04-01,PORT07,V008_CARRIER,6,DTD,4,1,CUST_0199,PROD_1700385,PLANT08,PORT09,6212,1648.29
ORD1431279.6,2023-03-05,PORT04,V001_CARRIER,9,CRF,6,2,CUST_0036,PROD_1701199,PLANT06,PORT09,40711,2175.46
ORD1431280.6,2023-04-10,PORT01,V005_CARRIER,12,DTD,3,1,CUST_0074,PROD_1700464,PLANT07,PORT09,41872,8070.01
ORD1431281.7,2024-10-24,PORT08,V015_CARRIER,9,EXW,1,3,CUST_0045,PROD_1700338,PLANT17,PORT09,37345,17259.9
ORD1431282.2,2024-06-23,PORT08,V008_CARRIER,8,CRF,2,4,CUST_0001,PROD_1700366,PLANT17,PORT09,13012,1683.68
ORD1431283.6,2024-07-06,PORT04,V001_CARRIER,0,DTD,7,2,CUST_0181,PROD_1701038,PLANT06,PORT09,49418,9111.12
ORD1431284.2,2023-02-02,PORT01,V006_CARRIER,0,DTP,1,4,CUST_0118,PROD_1701622,PLANT07,PORT09,49691,15079.27
ORD1431285.6,2024-01-13,PORT03,V013_CARRIER,3,DTP,6,0,CUST_0043,PROD_1701780,PLANT15,PORT09,9961,3838.72
ORD1431286.4,2024-05-10,PORT04,V002_CARRIER,6,DTD,6,5,CUST_0157,PROD_1700968,PLANT09,PORT09,8774,1707.94
ORD1431287.5,2023-12-09,PORT01,V013_CARRIER,5,CRF,3,1,CUST_0189,PROD_1700161,PLANT07,PORT09,49680,7298.37
ORD1431288.2,2024-06-08,PORT04,V005_CARRIER,5,DTD,5,3,CUST_0062,PROD_1701638,PLANT02,PORT09,26503,11520.22
ORD1431289.5,2022-03-27,PORT06,V014_CARRIER,5,DTD,4,4,CUST_0192,PROD_1701425,PLANT13,PORT09,6772,579.09
ORD1431290.7,2023-06-20,PORT07,V006_CARRIER,1,DTD,0,5,CUST_0104,PROD_1701571,PLANT11,PORT09,11469,5665.28
ORD1431291.4,2023-06-01,PORT02,V007_CARRIER,11,CRF,2,1,CUST_0125,PROD_1700979,PLANT09,PORT09,41677,17612.94
ORD1431292.1,2024-12-04,PORT02,V005_CARRIER,11,DTP,7,5,CUST_0040,PROD_1700661,PLANT03,PORT09,22314,2200.92
ORD1431293.5,2024-02-29,PORT07,V006_CARRIER,12,DTD,1,0,CUST_0123,PROD_1701705,PLANT16,PORT09,44602,10397.8
ORD1431294.2,2022-07-23,PORT04,V003_CARRIER,11,EXW,6,5,CUST_0092,PROD_1700067,PLANT09,PORT09,35345,3796.1
ORD1431295.3,2022-11-25,PORT06,V007_CARRIER,6,CRF,2,1,CUST_0081,PROD_1700035,PLANT20,PORT09,42517,16053.81
ORD1431296.6,2022-08-01,PORT02,V003_CARRIER,13,DTD,5,2,CUST_0128,PROD_1700660,PLANT09,PORT09,23038,10893.4
ORD1431297.4,2022-01-16,PORT04,V008_CARRIER,4,DTD,0,0,CUST_0011,PROD_1701389,PLANT02,PORT09,25985,866.25
ORD1431298.5,2022-11-25,PORT01,V010_CARRIER,13,CRF,7,2,CUST_0064,PROD_1700909,PLANT07,PORT09,45179,6059.16
ORD1431299.7,2023-07-30,PORT07,V002_CARRIER,12,DTP,4,0,CUST_0174,PROD_1701585,PLANT11,PORT09,520,216.75
ORD1431300.4,2024-03-10,PORT05,V004_CARRIER,13,EXW,3,2,CUST_0068,PROD_1701523,PLANT10,PORT09,48162,17427.0
ORD1431301.7,2022-09-29,PORT04,V011_CARRIER,11,EXW,1,0,CUST_0022,PROD_1700994,PLANT06,PORT09,34448,944.73
ORD1431302.2,2022-02-23,PORT02,V008_CARRIER,11,DTP,1,4,CUST_0115,PROD_1701126,PLANT03,PORT09,21818,8738.75
ORD1431303.6,2023-07-24,PORT07,V008_CARRIER,2,CRF,2,3,CUST_0034,PROD_1701269,PLANT16,PORT09,43177,8850.08
ORD1431304.8,2023-03-13,PORT05,V010_CARRIER,6,DTP,2,5,CUST_0016,PROD_1700731,PLANT19,PORT09,18383,3661.97
ORD1431305.3,2024-11-14,PORT07,V006_CARRIER,6,EXW,0,4,CUST_0156,PROD_1700167,PLANT16,PORT09,47990,21407.49
ORD1431306.5,2023-05-18,PORT05,V014_CARRIER,1,CRF,7,0,CUST_0158,PROD_1700471,PLANT12,PORT09,419,119.5
ORD1431307.9,2024-12-08,PORT02,V006_CARRIER,6,EXW,7,5,CUST_0070,PROD_1701756,PLANT14,PORT09,26965,10754.92
ORD1431308.2,2023-02-17,PORT01,V015_CARRIER,1,EXW,6,4,CUST_0041,PROD_1700551,PLANT05,PORT09,1355,525.12
ORD1431309.9,2024-10-26,PORT01,V008_CARRIER,1,EXW,4,5,CUST_0147,PROD_1701743,PLANT05,PORT09,17436,5702.89
ORD1431310.7,2022-03-03,PORT05,V005_CARRIER,13,DTP,6,0,CUST_0174,PROD_1700017,PLANT04,PORT09,42762,3087.58
ORD1431311.3,2023-07-30,PORT04,V015_CARRIER,3,DTP,5,3,CUST_0198,PROD_1700709,PLANT04,PORT09,43732,19315.11
ORD1431312.3,2024-08-09,PORT02,V010_CARRIER,1,DTP,6,4,CUST_0119,PROD_1700313,PLANT03,PORT09,44718,2337.41
ORD1431313.8,2023-02-15,PORT02,V006_CARRIER,1,EXW,3,2,CUST_0080,PROD_1701111,PLANT03,PORT09,36448,15552.27
ORD1431314.5,2022-11-21,PORT07,V004_CARRIER,7,CRF,1,4,CUST_0082,PROD_1701397,PLANT19,PORT09,47481,9611.24
ORD1431315.2,2024-06-06,PORT07,V009_CARRIER,2,DTP,6,3,CUST_0040,PROD_1701344,PLANT11,PORT09,10801,1585.95
ORD1431316.4,2022-01-17,PORT02,V007_CARRIER,7,EXW,6,3,CUST_0054,PROD_1701975,PLANT09,PORT09,34314,15491.84
ORD1431317.6,2023-04-01,PORT08,V006_CARRIER,8,CRF,6,0,CUST_0126,PROD_1700402,PLANT17,PORT09,14388,1232.59
ORD1431318.9,2024-06-22,PORT06,V010_CARRIER,6,CRF,2,0,CUST_0161,PROD_1701362,PLANT20,PORT09,49888,17439.8
ORD1431319.4,2024-11-08,PORT05,V001_CARRIER,14,DTD,0,2,CUST_0068,PROD_1701907,PLANT16,PORT09,6482,929.17
ORD1431320.6,2022-03-06,PORT02,V010_CARRIER,10,EXW,2,5,CUST_0166,PROD_1701311,PLANT03,PORT09,22826,4948.85
ORD1431321.5,2022-06-11,PORT02,V007_CARRIER,4,EXW,3,2,CUST_0130,PROD_1701114,PLANT14,PORT09,23172,6834.25
ORD1431322.8,2023-12-28,PORT08,V001_CARRIER,5,CRF,0,5,CUST_0088,PROD_1700081,PLANT17,PORT09,21748,10046.24
ORD1431323.2,2022-09-14,PORT07,V004_CARRIER,6,CRF,4,0,CUST_0174,PROD_1700169,PLANT16,PORT09,821,19.33
ORD1431324.4,2022-05-19,PORT07,V015_CARRIER,5,DTD,2,2,CUST_0008,PROD_1700430,PLANT08,PORT09,6732,475.62
ORD1431325.9,2023-08-29,PORT07,V009_CARRIER,10,EXW,6,5,CUST_0085,PROD_1700455,PLANT11,PORT09,37707,11951.58
ORD1431326.9,2023-01-25,PORT02,V005_CARRIER,1,DTD,2,4,CUST_0089,PROD_1701521,PLANT03,PORT09,40370,16460.25
ORD1431327.5,2023-02-10,PORT02,V014_CARRIER,10,EXW,7,5,CUST_0080,PROD_1701642,PLANT20,PORT09,43404,2496.83
ORD1431328.9,2022-05-26,PORT01,V003_CARRIER,5,DTP,7,3,CUST_0155,PROD_1700849,PLANT07,PORT09,44208,11774.96
ORD1431329.9,2024-06-08,PORT06,V004_CARRIER,3,DTD,4,1,CUST_0110,PROD_1700582,PLANT08,PORT09,35860,2124.61
ORD1431330.3,2023-05-02,PORT02,V004_CARRIER,8,CRF,6,5,CUST_0017,PROD_1701557,PLANT12,PORT09,45202,20359.72
ORD1431331.6,2024-02-04,PORT02,V004_CARRIER,5,DTD,1,0,CUST_0087,PROD_1700842,PLANT15,PORT09,1456,686.19
ORD1431332.7,2023-11-20,PORT06,V005_CARRIER,9,CRF,4,1,CUST_0168,PROD_1700927,PLANT13,PORT09,23632,9179.22
ORD1431333.1,2024-10-12,PORT02,V002_CARRIER,0,DTD,6,5,CUST_0084,PROD_1700418,PLANT20,PORT09,5340,1330.1
ORD1431334.3,2023-06-11,PORT07,V007_CARRIER,8,CRF,0,5,CUST_0019,PROD_1700669,PLANT11,PORT09,29990,8673.16
ORD1431335.2,2023-04-02,PORT08,V010_CARRIER,9,DTD,1,4,CUST_0129,PROD_1701019,PLANT17,PORT09,29531,164.45
ORD1431336.2,2022-01-07,PORT02,V006_CARRIER,12,DTD,2,4,CUST_0121,PROD_1700224,PLANT03,PORT09,41393,5700.61
ORD1431337.4,2024-03-14,PORT07,V010_CARRIER,0,DTD,5,5,CUST_0022,PROD_1701344,PLANT11,PORT09,27535,7048.2
ORD1431338.8,2024-11-06,PORT02,V007_CARRIER,3,CRF,1,0,CUST_0068,PROD_1701493,PLANT14,PORT09,17368,490.19
ORD1431339.9,2024-01-09,PORT01,V011_CARRIER,10,DTP,3,5,CUST_0163,PROD_1701730,PLANT01,PORT09,22943,8585.67
ORD1431340.6,2022-01-08,PORT01,V011_CARRIER,2,CRF,1,0,CUST_0017,PROD_1700492,PLANT07,PORT09,15881,2138.52
ORD1431341.1,2023-10-08,PORT05,V007_CARRIER,13,DTP,2,2,CUST_0009,PROD_1701880,PLANT16,PORT09,21410,7386.44
ORD1431342.9,2022-11-06,PORT05,V004_CARRIER,3,DTP,3,5,CUST_0070,PROD_1700770,PLANT10,PORT09,45669,9455.9
ORD1431343.5,2022-07-24,PORT02,V013_CARRIER,2,DTD,4,5,CUST_0163,PROD_1701687,PLANT03,PORT09,46052,15702.9
ORD1431344.5,2022-03-02,PORT01,V014_CARRIER,4,EXW,2,1,CUST_0119,PROD_1701547,PLANT05,PORT09,7229,3381.62
ORD1431345.5,2023-09-15,PORT01,V013_CARRIER,4,DTP,3,4,CUST_0084,PROD_1700092,PLANT07,PORT09,47799,23254.23
ORD1431346.7,2024-03-26,PORT05,V002_CARRIER,9,CRF,0,2,CUST_0156,PROD_1701476,PLANT20,PORT09,37097,8519.97
ORD1431347.5,2023-05-13,PORT07,V001_CARRIER,14,CRF,7,3,CUST_0097,PROD_1700363,PLANT10,PORT09,7723,2595.54
ORD1431348.7,2023-03-09,PORT02,V002_CARRIER,2,DTP,6,1,CUST_0110,PROD_1701978,PLANT12,PORT09,36393,14983.66
ORD1431349.4,2023-09-16,PORT02,V002_CARRIER,13,CRF,6,3,CUST_0139,PROD_1700827,PLANT14,PORT09,38080,18810.72
ORD1431350.3,2022-04-09,PORT07,V012_CARRIER,4,CRF,1,5,CUST_0124,PROD_1700945,PLANT11,PORT09,13221,3847.01
ORD1431351.2,2024-10-09,PORT06,V015_CARRIER,0,EXW,3,1,CUST_0150,PROD_1700802,PLANT01,PORT09,14150,6858.24
ORD1431352.3,2024-10-08,PORT02,V015_CARRIER,8,CRF,0,5,CUST_0051,PROD_1700055,PLANT02,PORT09,25465,3713.94
ORD1431353.7,2023-01-18,PORT03,V004_CARRIER,8,DTP,1,2,CUST_0109,PROD_1700596,PLANT15,PORT09,39715,8524.04
ORD1431354.7,2023-07-27,PORT07,V012_CARRIER,11,DTP,5,4,CUST_0177,PROD_1700477,PLANT11,PORT09,38812,16851.74
ORD1431355.9,2023-09-04,PORT02,V014_CARRIER,8,DTP,3,0,CUST_0123,PROD_1700644,PLANT03,PORT09,49043,8947.89
ORD1431356.2,2023-08-04,PORT01,V005_CARRIER,1,CRF,2,5,CUST_0191,PROD_1701831,PLANT07,PORT09,41392,5268.89
ORD1431357.6,2022-08-18,PORT07,V011_CARRIER,3,EXW,4,2,CUST_0189,PROD_1700382,PLANT10,PORT09,10474,4178.86
ORD1431358.6,2023-03-27,PORT02,V002_CARRIER,8,EXW,4,1,CUST_0168,PROD_1701213,PLANT12,PORT09,23971,163.01
ORD1431359.4,2022-10-10,PORT06,V002_CARRIER,10,CRF,2,3,CUST_0005,PROD_1701962,PLANT01,PORT09,33563,15224.0
ORD1431360.5,2024-03-16,PORT01,V013_CARRIER,5,DTP,0,1,CUST_0027,PROD_1700794,PLANT05,PORT09,40608,1010.79
ORD1431361.9,2022-11-28,PORT08,V015_CARRIER,10,EXW,0,3,CUST_0018,PROD_1701870,PLANT17,PORT09,1705,439.84
ORD1431362.3,2022-05-08,PORT01,V006_CARRIER,2,CRF,5,5,CUST_0152,PROD_1701160,PLANT05,PORT09,34935,12488.16
ORD1431363.4,2023-06-06,PORT04,V010_CARRIER,3,DTD,7,0,CUST_0034,PROD_1700759,PLANT04,PORT09,5845,151.87
ORD1431364.9,2022-04-03,PORT02,V012_CARRIER,5,CRF,2,2,CUST_0017,PROD_1701844,PLANT15,PORT09,30593,7957.12
ORD1431365.7,2022-04-29,PORT04,V007_CARRIER,9,DTD,1,0,CUST_0127,PROD_1701823,PLANT18,PORT09,4878,1536.21
ORD1431366.8,2024-04-12,PORT08,V008_CARRIER,10,DTP,0,4,CUST_0077,PROD_1701542,PLANT17,PORT09,34825,6875.22
ORD1431367.9,2022-09-10,PORT02,V015_CARRIER,12,CRF,0,0,CUST_0131,PROD_1700501,PLANT02,PORT09,34041,4898.76
ORD1431368.8,2023-08-21,PORT06,V003_CARRIER,13,DTD,7,4,CUST_0034,PROD_1700873,PLANT19,PORT09,7377,3461.97
ORD1431369.9,2022-11-16,PORT05,V006_CARRIER,8,CRF,3,4,CUST_0169,PROD_1700513,PLANT20,PORT09,5425,2377.22
ORD1431370.8,2024-06-08,PORT02,V013_CARRIER,9,DTD,0,4,CUST_0101,PROD_1700056,PLANT09,PORT09,16089,5575.38
ORD1431371.2,2024-02-22,PORT02,V012_CARRIER,6,DTP,1,0,CUST_0200,PROD_1701559,PLANT12,PORT09,542,144.81
ORD1431372.9,2024-08-22,PORT06,V015_CARRIER,10,CRF,4,4,CUST_0092,PROD_1701934,PLANT13,PORT09,43706,6839.63
ORD1431373.4,2023-05-04,PORT07,V009_CARRIER,1,EXW,3,2,CUST_0135,PROD_1701553,PLANT11,PORT09,43041,606.16
ORD1431374.2,2022-01-04,PORT04,V012_CARRIER,1,DTP,5,5,CUST_0106,PROD_1701921,PLANT06,PORT09,45316,15475.58
ORD1431375.5,2023-04-13,PORT08,V014_CARRIER,12,DTP,1,5,CUST_0020,PROD_1700357,PLANT17,PORT09,20467,7745.56
ORD1431376.7,2023-03-11,PORT08,V010_CARRIER,12,EXW,2,1,CUST_0064,PROD_1701077,PLANT17,PORT09,40708,15510.24
ORD1431377.1,2022-03-01,PORT04,V007_CARRIER,2,DTP,5,0,CUST_0009,PROD_1701283,PLANT04,PORT09,26845,1669.36
ORD1431378.9,2024-05-21,PORT02,V014_CARRIER,5,EXW,0,3,CUST_0133,PROD_1700645,PLANT09,PORT09,22001,1055.74
ORD1431379.3,2023-09-23,PORT03,V005_CARRIER,10,EXW,5,0,CUST_0153,PROD_1700900,PLANT15,PORT09,13079,4286.87
ORD1431380.2,2024-08-02,PORT06,V013_CARRIER,2,DTD,0,2,CUST_0117,PROD_1700648,PLANT08,PORT09,30643,1588.25
ORD1431381.3,2024-06-18,PORT07,V003_CARRIER,3,DTP,5,4,CUST_0164,PROD_1701429,PLANT08,PORT09,43160,19068.21
ORD1431382.6,2023-05-21,PORT06,V003_CARRIER,13,DTP,5,2,CUST_0101,PROD_1701700,PLANT13,PORT09,44264,9494.82
ORD1431383.3,2024-02-08,PORT04,V011_CARRIER,2,DTP,6,0,CUST_0166,PROD_1701336,PLANT02,PORT09,46875,6127.17
ORD1431384.3,2024-11-13,PORT05,V001_CARRIER,4,DTD,4,4,CUST_0106,PROD_1700900,PLANT19,PORT09,21221,7228.28
ORD1431385.5,2023-05-03,PORT02,V007_CARRIER,0,DTD,0,5,CUST_0085,PROD_1700648,PLANT03,PORT09,25334,4775.05
ORD1431386.1,2023-04-07,PORT08,V014_CARRIER,11,CRF,0,3,CUST_0079,PROD_1701054,PLANT17,PORT09,49066,14415.63
ORD1431387.3,2024-09-02,PORT04,V003_CARRIER,10,DTP,3,5,CUST_0102,PROD_1701919,PLANT02,PORT09,13928,1427.93
ORD1431388.9,2023-07-29,PORT05,V006_CARRIER,13,EXW,2,5,CUST_0043,PROD_1700513,PLANT10,PORT09,27956,10084.34
ORD1431389.5,2023-03-27,PORT02,V014_CARRIER,8,CRF,0,3,CUST_0139,PROD_1700506,PLANT14,PORT09,17822,5031.63
ORD1431390.1,2023-05-15,PORT04,V004_CARRIER,0,DTD,3,5,CUST_0156,PROD_1700783,PLANT18,PORT09,3817,1605.2
ORD1431391.4,2023-03-31,PORT02,V013_CARRIER,12,DTP,1,2,CUST_0180,PROD_1701738,PLANT12,PORT09,46110,10271.47
ORD1431392.2,2024-11-13,PORT07,V005_CARRIER,10,CRF,6,5,CUST_0059,PROD_1700934,PLANT11,PORT09,32847,8181.23
ORD1431393.7,2023-11-22,PORT02,V004_CARRIER,10,DTP,3,4,CUST_0115,PROD_1700935,PLANT20,PORT09,1223,557.55
ORD1431394.4,2022-11-11,PORT08,V008_CARRIER,5,DTD,0,3,CUST_0194,PROD_1701640,PLANT17,PORT09,269,131.99
ORD1431395.6,2024-08-31,PORT05,V002_CARRIER,12,CRF,2,5,CUST_0021,PROD_1701209,PLANT16,PORT09,40956,15368.15
ORD1431396.4,2024-08-10,PORT04,V007_CARRIER,10,EXW,7,1,CUST_0163,PROD_1700502,PLANT06,PORT09,933,375.41
ORD1431397.4,2022-06-24,PORT04,V012_CARRIER,13,DTP,5,4,CUST_0034,PROD_1700964,PLANT08,PORT09,23390,2354.84
ORD1431398.8,2023-03-06,PORT06,V013_CARRIER,12,CRF,1,1,CUST_0124,PROD_1701079,PLANT13,PORT09,12814,5987.87
ORD1431399.3,2022-09-02,PORT04,V009_CARRIER,9,DTD,5,3,CUST_0185,PROD_1700658,PLANT18,PORT09,47320,14225.49
ORD1431400.8,2022-10-16,PORT06,V008_CARRIER,3,DTD,4,2,CUST_0089,PROD_1700133,PLANT13,PORT09,25029,1270.81
ORD1431401.9,2024-11-29,PORT02,V006_CARRIER,3,CRF,5,4,CUST_0175,PROD_1700189,PLANT04,PORT09,16858,6013.44
ORD1431402.2,2024-05-31,PORT06,V013_CARRIER,11,DTD,6,2,CUST_0153,PROD_1701130,PLANT19,PORT09,26432,1631.69
ORD1431403.8,2022-02-10,PORT05,V010_CARRIER,2,EXW,4,2,CUST_0178,PROD_1700660,PLANT10,PORT09,37983,13788.8
ORD1431404.4,2023-01-19,PORT03,V001_CARRIER,5,DTD,7,3,CUST_0074,PROD_1701317,PLANT15,PORT09,20013,1763.39
ORD1431405.6,2023-11-10,PORT01,V010_CARRIER,4,EXW,2,3,CUST_0191,PROD_1701195,PLANT05,PORT09,36947,10234.37
ORD1431406.8,2024-05-17,PORT01,V007_CARRIER,2,DTP,6,4,CUST_0004,PROD_1700110,PLANT07,PORT09,44987,14067.69
ORD1431407.1,2024-02-26,PORT01,V015_CARRIER,13,EXW,4,3,CUST_0032,PROD_1701635,PLANT05,PORT09,29476,6173.23
ORD1431408.3,2023-09-13,PORT06,V009_CARRIER,1,CRF,1,4,CUST_0154,PROD_1700859,PLANT13,PORT09,1138,81.62
ORD1431409.2,2023-09-21,PORT05,V014_CARRIER,0,DTP,3,3,CUST_0123,PROD_1701737,PLANT16,PORT09,38316,16523.95
ORD1431410.2,2024-05-17,PORT01,V011_CARRIER,14,CRF,2,4,CUST_0138,PROD_1701760,PLANT07,PORT09,10692,1332.95
ORD1431411.6,2023-01-20,PORT03,V011_CARRIER,0,CRF,4,2,CUST_0112,PROD_1701492,PLANT15,PORT09,41833,8816.78
ORD1431412.1,2022-01-04,PORT01,V001_CARRIER,4,EXW,6,5,CUST_0050,PROD_1701441,PLANT07,PORT09,7393,3068.02
ORD1431413.9,2024-11-22,PORT04,V002_CARRIER,5,DTD,6,3,CUST_0071,PROD_1701933,PLANT06,PORT09,18839,8835.63
